campaign_id,campaign_name,date,target_audience,channel,revenue_generated,impressions,clicks,conversions,spend
928014,Referral Program,2024-02-16,Premium,App,3033.56,1103,902,40,2827.19
63274,New User Discount,2024-02-15,New Users,App,8390.19,7181,884,91,2822.59
3703,Weekend Special,2024-02-15,All,SMS,3783.17,9050,949,10,1971.95
571011,Festival Offer,2024-02-15,New Users,SMS,2493.62,8122,217,84,1338.34
135759,Flash Sale,2024-02-15,All,Social Media,2589.83,1454,134,28,2617.6
326425,Membership Drive,2024-02-15,All,Social Media,5170.87,8377,688,91,2580.44
37283,Category Promotion,2024-02-15,Premium,Email,4404.72,5911,963,81,4538.43
485208,App Push Notification,2024-02-15,New Users,SMS,8349.32,1191,165,27,3463.61
537092,Email Campaign,2024-02-15,New Users,SMS,6740.74,8629,197,10,4594.21
45116,Referral Program,2024-02-15,All,App,9737.26,6942,294,68,3067.05
404515,New User Discount,2024-02-14,All,Email,2429.95,3240,630,48,1503.28
364324,Weekend Special,2024-02-14,New Users,Email,4930.39,1154,585,55,3970.2
669920,Festival Offer,2024-02-14,Inactive,Email,2120.29,8954,599,99,2510.29
673790,Flash Sale,2024-02-14,Inactive,SMS,3789.9,1608,820,51,4749.94
707984,Membership Drive,2024-02-14,All,App,3409.44,1113,274,52,4945.45
982984,Category Promotion,2024-02-14,Inactive,Social Media,9911.16,1757,337,15,2197.37
861025,App Push Notification,2024-02-14,Premium,App,2687.01,4720,391,31,1644.63
821428,Email Campaign,2024-02-14,Inactive,SMS,4603.44,9648,826,73,2761.54
578874,Referral Program,2024-02-14,All,SMS,6570.1,7395,296,20,1891.11
168936,New User Discount,2024-02-13,Inactive,Email,6440.26,3452,511,41,2103.5
263758,Weekend Special,2024-02-13,All,Email,3041.5,8049,812,30,3087.55
811537,Festival Offer,2024-02-13,All,SMS,6087.02,4205,932,100,1636.28
474641,Flash Sale,2024-02-13,Premium,App,4646.73,2224,290,58,3194.45
96526,Membership Drive,2024-02-13,All,SMS,5460.72,5764,696,62,4914.33
59928,Category Promotion,2024-02-13,Premium,Social Media,4069.94,6732,232,83,2894.85
966482,App Push Notification,2024-02-13,Inactive,SMS,9531.45,4171,552,64,1753.79
142575,Email Campaign,2024-02-13,All,SMS,4210.05,5636,284,65,1545.72
427214,Referral Program,2024-02-13,Inactive,Social Media,6432.26,7486,502,81,1718.92
49107,New User Discount,2024-02-12,New Users,SMS,5449.99,2036,780,44,1727.02
270031,Weekend Special,2024-02-12,All,App,6756.41,1476,290,36,3186.21
245137,Festival Offer,2024-02-12,New Users,SMS,4369.8,2072,154,78,2206.57
326388,Flash Sale,2024-02-12,New Users,Social Media,8538.88,8869,538,81,1019.55
754740,Membership Drive,2024-02-12,Inactive,SMS,8382.4,4109,261,55,4700.48
453747,Category Promotion,2024-02-12,New Users,SMS,8908.45,8606,323,71,2345.45
639737,App Push Notification,2024-02-12,New Users,SMS,4715.67,6316,868,61,1455.9
489372,Email Campaign,2024-02-12,Inactive,SMS,2684.65,1351,150,85,1048.58
993367,Referral Program,2024-02-12,Premium,Social Media,3524.68,4129,152,53,2673.11
559470,New User Discount,2024-02-11,New Users,App,8408.24,5285,103,67,4453.24
156146,Weekend Special,2024-02-11,All,App,2354.4,6193,516,48,1584.15
458719,Festival Offer,2024-02-11,Inactive,Email,5418.52,5236,762,73,1574.26
933370,Flash Sale,2024-02-11,Inactive,SMS,5467.69,2057,156,63,4657.35
150363,Membership Drive,2024-02-11,Premium,Social Media,5955.17,6609,239,18,3273.48
269345,Category Promotion,2024-02-11,All,SMS,8435.62,3169,453,63,1958.26
833241,App Push Notification,2024-02-11,Premium,Social Media,6680.68,9264,394,74,2267.87
762397,Email Campaign,2024-02-11,New Users,SMS,7234.38,9186,373,11,4476.46
253478,Referral Program,2024-02-11,All,Email,8168.56,1317,494,77,2371.75
260104,New User Discount,2024-02-10,All,Social Media,5679.49,1217,558,44,4641.27
299739,Weekend Special,2024-02-10,All,App,4020.88,2934,135,32,3414
911228,Festival Offer,2024-02-10,All,App,5715.13,5164,994,83,1891.55
352007,Flash Sale,2024-02-10,Inactive,SMS,7435.43,5521,396,51,4035.3
459371,Membership Drive,2024-02-10,New Users,App,8425.95,5453,934,67,1980.26
456390,Category Promotion,2024-02-10,Inactive,SMS,2427.61,8561,196,66,1839.8
458463,App Push Notification,2024-02-10,New Users,SMS,9058.71,2968,520,14,4438.01
226900,Email Campaign,2024-02-10,New Users,App,4816.4,3742,890,74,2043.25
340905,Referral Program,2024-02-10,Premium,Social Media,9060.87,2956,949,41,4878.01
991753,New User Discount,2024-02-09,New Users,SMS,7625.66,5853,907,90,2326.79
489155,Weekend Special,2024-02-09,Premium,App,4119.79,1940,943,77,3433.51
167955,Festival Offer,2024-02-09,Premium,App,5519.82,4545,418,19,1485.68
760297,Flash Sale,2024-02-09,New Users,App,8773.32,1946,381,41,3602.14
865385,Membership Drive,2024-02-09,New Users,Social Media,2068.88,2858,726,74,1753.74
701730,Category Promotion,2024-02-09,All,Email,8325.66,1583,305,71,2940.64
967030,App Push Notification,2024-02-09,Inactive,App,2903.03,6180,389,13,4015.1
611398,Email Campaign,2024-02-09,New Users,SMS,8914.28,9619,899,16,1598.64
766713,Referral Program,2024-02-09,Inactive,Social Media,8776.21,1386,467,29,1528.7
199888,New User Discount,2024-02-08,Inactive,App,3592.19,5367,458,64,3615.63
386930,Weekend Special,2024-02-08,All,Social Media,6922.84,9406,611,53,2441.45
129426,Festival Offer,2024-02-08,Inactive,Social Media,4984.15,2632,824,21,4248.01
34599,Flash Sale,2024-02-08,All,Email,5629.26,2801,171,54,1360.63
934324,Membership Drive,2024-02-08,All,Social Media,9841.53,9519,940,61,3688.77
802454,Category Promotion,2024-02-08,Inactive,SMS,9827.21,5140,256,33,2503.83
828961,App Push Notification,2024-02-08,Premium,Email,3513.21,6453,678,72,4243.84
165387,Email Campaign,2024-02-08,New Users,App,5070.35,5393,747,99,4650.71
521328,Referral Program,2024-02-08,All,SMS,9768.38,8618,539,97,3614.14
952072,New User Discount,2024-02-07,Premium,App,4434.61,6326,329,20,2477.25
457471,Weekend Special,2024-02-07,All,Social Media,3096.53,6583,663,18,4755.62
684718,Festival Offer,2024-02-07,Inactive,SMS,5897.36,1535,489,86,3590.36
465629,Flash Sale,2024-02-07,New Users,Email,8394.26,1247,869,57,2702.94
791173,Membership Drive,2024-02-07,New Users,SMS,3157.19,1009,634,98,2572.38
927550,Category Promotion,2024-02-07,New Users,SMS,6671.14,7177,284,88,1973.5
39386,App Push Notification,2024-02-07,New Users,Social Media,2477.85,7171,142,92,2292.93
950342,Email Campaign,2024-02-07,Inactive,App,7051.83,1078,142,10,3125.22
951888,Referral Program,2024-02-07,All,Social Media,3569.29,7761,500,73,1514.56
71320,New User Discount,2024-02-06,Premium,SMS,5049.29,3618,573,67,1784.75
212759,Weekend Special,2024-02-06,New Users,Email,7641.4,9421,933,44,3372.53
652574,Festival Offer,2024-02-06,Premium,Social Media,6679.25,9908,663,57,3160.43
152682,Flash Sale,2024-02-06,Premium,Social Media,6017.53,6302,961,67,1501.58
239444,Membership Drive,2024-02-06,All,Social Media,7400.23,4359,724,55,3081.79
603068,Category Promotion,2024-02-06,New Users,Social Media,7525.75,4653,531,49,1370.09
317486,App Push Notification,2024-02-06,Premium,App,9932.91,7645,990,13,1277.74
666472,Email Campaign,2024-02-06,New Users,Email,2902.47,4485,899,46,2335.85
822630,Referral Program,2024-02-06,New Users,Social Media,6629.42,6746,417,57,2237.44
288880,New User Discount,2024-02-05,Premium,Social Media,7760.38,5846,665,31,1315.12
380901,Weekend Special,2024-02-05,Premium,App,6206.79,4565,569,36,4630.21
913385,Festival Offer,2024-02-05,Premium,App,3110.95,9182,752,18,1054.3
186544,Flash Sale,2024-02-05,All,App,5152.28,4647,449,11,3554.73
476911,Membership Drive,2024-02-05,All,Email,5285.59,6364,164,65,4108.66
788001,Category Promotion,2024-02-05,All,App,8224.17,1966,851,56,3525.18
561353,App Push Notification,2024-02-05,All,Email,8669.66,8657,843,72,2442.36
280581,Email Campaign,2024-02-05,Premium,Email,3971.69,8666,740,95,2495.45
840541,Referral Program,2024-02-05,Premium,Social Media,7397.89,1932,454,88,3978.55
215823,New User Discount,2024-02-04,Premium,SMS,4044.92,4657,736,94,1341.58
185268,Weekend Special,2024-02-04,All,Email,6934.65,9562,881,93,2007.62
715807,Festival Offer,2024-02-04,Inactive,App,9400.47,2171,465,19,2084.11
385198,Flash Sale,2024-02-04,New Users,Email,2720.84,8610,877,93,4217.88
791713,Membership Drive,2024-02-04,Premium,SMS,4037.54,2840,396,81,3345.54
349776,Category Promotion,2024-02-04,All,Social Media,4161.19,3184,636,81,3219.79
710286,App Push Notification,2024-02-04,All,App,4072.89,9913,677,15,3678.35
158988,Email Campaign,2024-02-04,Premium,Social Media,6012.06,7751,780,44,2113.77
549778,Referral Program,2024-02-04,Premium,SMS,9972.95,9678,248,52,2143.44
257666,New User Discount,2024-02-03,All,Email,6622.63,2011,256,57,4869.06
255343,Weekend Special,2024-02-03,New Users,Social Media,9258.1,3376,1000,76,2802.04
815304,Festival Offer,2024-02-03,New Users,Social Media,2553.47,5576,799,55,4452.21
156392,Flash Sale,2024-02-03,Premium,SMS,9832.31,1642,372,30,1793.48
917704,Membership Drive,2024-02-03,New Users,SMS,9415.62,8859,961,53,1497.98
376291,Category Promotion,2024-02-03,Premium,App,4961.39,1786,883,27,1919.98
696082,App Push Notification,2024-02-03,All,Email,5415.96,4746,631,58,3498.12
879636,Email Campaign,2024-02-03,New Users,App,9150.17,5772,709,19,1602.09
141009,Referral Program,2024-02-03,Premium,App,4893.72,8935,198,79,2070.02
821056,New User Discount,2024-02-02,New Users,Social Media,7465.65,7157,233,68,1005.23
256875,Weekend Special,2024-02-02,Inactive,App,9236.31,4080,302,93,1810.32
284324,Festival Offer,2024-02-02,New Users,SMS,2880.42,9645,792,78,4873.1
51639,Flash Sale,2024-02-02,All,Email,8298.23,1542,346,95,2065.86
744196,Membership Drive,2024-02-02,All,Email,8414.56,4172,477,65,2430.33
795171,Category Promotion,2024-02-02,All,Email,2176.08,8545,692,26,3098.49
628065,App Push Notification,2024-02-02,Premium,Social Media,3600.84,6200,346,40,4837.34
6116,Email Campaign,2024-02-02,Inactive,App,3095.61,5924,837,33,1894.16
248921,Referral Program,2024-02-02,Premium,Email,5344.89,3048,156,90,4358.09
268057,New User Discount,2024-02-01,Premium,Social Media,6711.92,1793,480,34,3831.38
727511,Weekend Special,2024-02-01,Inactive,Email,9190.98,2114,694,89,3524.33
380831,Festival Offer,2024-02-01,All,Email,4145,7422,850,35,3522.68
392154,Flash Sale,2024-02-01,New Users,Social Media,8031.67,4317,621,24,4149.66
430047,Membership Drive,2024-02-01,Premium,App,8356.91,1610,934,12,1183.09
428461,Category Promotion,2024-02-01,New Users,App,9394.36,7819,875,17,3344.6
770860,App Push Notification,2024-02-01,All,App,3331.12,4481,895,30,1417.55
727614,Email Campaign,2024-02-01,New Users,SMS,3728.33,1090,226,75,2254.51
870966,Referral Program,2024-02-01,Premium,Email,2119.9,7498,509,78,4755.23
661983,New User Discount,2024-01-31,Premium,App,9507.32,5637,306,23,4011.03
571618,Weekend Special,2024-01-31,Inactive,Email,8795.33,4773,972,80,2786.99
866265,Festival Offer,2024-01-31,All,Social Media,3593.81,4189,292,15,2767.17
718238,Flash Sale,2024-01-31,New Users,Social Media,4120.72,2841,489,35,3286.25
87648,Membership Drive,2024-01-31,All,Email,5647.77,7404,383,31,4060.89
50840,Category Promotion,2024-01-31,All,App,9130.17,2846,132,29,1576.42
310731,App Push Notification,2024-01-31,Premium,App,2299.61,8335,358,67,4475.74
573283,Email Campaign,2024-01-31,All,Social Media,7611.28,5463,903,83,1424.37
998954,Referral Program,2024-01-31,Inactive,App,6302.15,2088,160,54,1610.06
514235,New User Discount,2024-01-30,New Users,SMS,9501.86,3100,168,64,2067.92
463287,Weekend Special,2024-01-30,New Users,Email,3798.08,9682,851,68,2819.2
520029,Festival Offer,2024-01-30,All,Email,6961.2,9077,102,81,3068.93
668197,Flash Sale,2024-01-30,Inactive,SMS,3795.51,3441,871,79,3648.86
575245,Membership Drive,2024-01-30,Inactive,App,4516.01,5258,169,40,4053.44
651159,Category Promotion,2024-01-30,Premium,SMS,3485.67,9218,592,39,1991.13
847682,App Push Notification,2024-01-30,New Users,Social Media,9742.35,4643,509,55,2169.74
397099,Email Campaign,2024-01-30,New Users,SMS,3123.54,1288,911,78,4152.54
676217,Referral Program,2024-01-30,Inactive,Social Media,9575.27,4135,346,79,4930.93
632134,New User Discount,2024-01-29,Premium,Social Media,4358.1,7199,276,64,2569.44
484219,Weekend Special,2024-01-29,New Users,SMS,6587.38,9620,586,61,2333.17
443256,Festival Offer,2024-01-29,Premium,Social Media,5100.34,8062,621,51,3503.02
712998,Flash Sale,2024-01-29,New Users,App,4660.14,5649,579,25,1215.83
82236,Membership Drive,2024-01-29,All,Email,8309.98,4659,995,80,4483.58
101448,Category Promotion,2024-01-29,Inactive,SMS,4264.3,3358,528,27,1294.04
43531,App Push Notification,2024-01-29,New Users,App,5736.21,8040,513,59,2721.11
490117,Email Campaign,2024-01-29,Premium,Email,5675.83,7312,676,55,4393.26
165375,Referral Program,2024-01-29,New Users,Social Media,9699.51,7580,825,41,1300.37
823389,New User Discount,2024-01-28,Premium,Email,3872.1,6791,324,39,2506.68
147727,Weekend Special,2024-01-28,New Users,Social Media,5867.08,4971,262,30,3338.79
952231,Festival Offer,2024-01-28,Inactive,Email,2765.41,4758,640,41,1699.36
650676,Flash Sale,2024-01-28,All,SMS,3684.43,1459,587,26,1863.35
422615,Membership Drive,2024-01-28,All,SMS,3636.35,6429,626,25,1819.32
133692,Category Promotion,2024-01-28,New Users,Social Media,3550.14,2248,891,91,1791.34
907493,App Push Notification,2024-01-28,Premium,App,6718.68,1650,518,75,4815.24
640488,Email Campaign,2024-01-28,Premium,SMS,7718.86,7790,981,49,3360.95
56597,Referral Program,2024-01-28,Premium,SMS,4311.14,4946,416,80,2868.11
519276,New User Discount,2024-01-27,Inactive,Social Media,9317.81,2388,767,15,3251.25
338845,Weekend Special,2024-01-27,Premium,SMS,6977.65,2430,667,97,2509.83
511002,Festival Offer,2024-01-27,All,App,8431.15,9687,648,93,4592.76
308799,Flash Sale,2024-01-27,Premium,SMS,2217.52,2440,178,80,4527.05
982855,Membership Drive,2024-01-27,Inactive,Social Media,2769.67,2427,592,67,2170.23
219590,Category Promotion,2024-01-27,Inactive,Email,2145.33,7262,761,97,1123.52
566022,App Push Notification,2024-01-27,Inactive,Social Media,2746.65,3609,632,39,4827.3
427696,Email Campaign,2024-01-27,Inactive,SMS,2287.25,9788,370,52,1782.74
701056,Referral Program,2024-01-27,New Users,App,4554.14,6381,366,55,4303.32
983545,New User Discount,2024-01-26,Inactive,App,4200.9,2027,321,41,2286.03
814923,Weekend Special,2024-01-26,All,Email,6128.43,5084,622,30,1340.59
798547,Festival Offer,2024-01-26,Inactive,SMS,3270.37,4215,360,77,3810.19
537485,Flash Sale,2024-01-26,Premium,SMS,7283.86,8625,378,12,3617.16
181056,Membership Drive,2024-01-26,New Users,SMS,4020.78,3807,506,56,2131.66
527224,Category Promotion,2024-01-26,Premium,Social Media,8309.5,3837,951,65,2905.54
480513,App Push Notification,2024-01-26,Premium,Email,9034.27,8006,613,23,1764.14
519640,Email Campaign,2024-01-26,New Users,App,3039.56,2693,472,56,4224.12
952220,Referral Program,2024-01-26,Premium,SMS,8374.55,4145,212,69,1642.93
989545,New User Discount,2024-01-25,New Users,Social Media,5705.68,3848,422,55,3188.79
92014,Weekend Special,2024-01-25,Inactive,App,5863.75,2090,305,37,4579.67
67208,Festival Offer,2024-01-25,Inactive,App,8167.11,6898,665,36,4333.08
481401,Flash Sale,2024-01-25,All,App,7003.86,2124,327,47,2662.49
171569,Membership Drive,2024-01-25,All,App,2793.4,2045,150,55,4628.94
123320,Category Promotion,2024-01-25,Premium,SMS,8349.81,6254,466,36,3782.4
831284,App Push Notification,2024-01-25,New Users,Email,5013.21,4259,794,24,1877.1
489333,Email Campaign,2024-01-25,New Users,Social Media,3107.34,3501,997,88,3639.02
748477,Referral Program,2024-01-25,All,Social Media,5973.15,2610,766,56,4622.33
22970,New User Discount,2024-01-24,New Users,Social Media,5705.55,7294,677,20,1030.24
754604,Weekend Special,2024-01-24,Inactive,App,7451.5,3475,461,44,4364.65
771743,Festival Offer,2024-01-24,New Users,Email,2541.18,1882,217,98,1743.58
149502,Flash Sale,2024-01-24,All,SMS,3172.87,1119,151,91,3540.21
39416,Membership Drive,2024-01-24,Premium,SMS,4140.24,1867,823,72,1922.26
195934,Category Promotion,2024-01-24,New Users,Email,4196.61,7985,411,64,3685.87
30242,App Push Notification,2024-01-24,New Users,Social Media,7310.01,3303,571,58,1456.14
234195,Email Campaign,2024-01-24,All,App,6643.35,4528,992,94,2890.44
775294,Referral Program,2024-01-24,Inactive,SMS,8973.73,4672,675,22,1475.71
144186,New User Discount,2024-01-23,New Users,Email,5519.34,2467,372,88,3584.36
911657,Weekend Special,2024-01-23,Premium,Email,9029.82,1429,352,36,1141.99
685193,Festival Offer,2024-01-23,New Users,SMS,5724.79,5627,455,24,1870.2
150268,Flash Sale,2024-01-23,All,SMS,4959.62,6844,221,48,1468.16
668474,Membership Drive,2024-01-23,Inactive,SMS,3455.4,5088,712,74,2677.92
324412,Category Promotion,2024-01-23,New Users,Social Media,2766.71,3108,536,82,1999.66
904936,App Push Notification,2024-01-23,Premium,Email,5280.02,3233,254,56,1140.7
146007,Email Campaign,2024-01-23,New Users,App,7130.13,8836,421,57,1589
434842,Referral Program,2024-01-23,New Users,SMS,7881.17,7127,674,96,4215.54
76407,New User Discount,2024-01-22,New Users,Email,2398.11,2288,705,22,4923.25
126544,Weekend Special,2024-01-22,Inactive,SMS,7440.33,7749,489,92,3966.18
193975,Festival Offer,2024-01-22,Premium,SMS,5321.67,1293,211,14,3056.63
779336,Flash Sale,2024-01-22,Inactive,App,2280.41,9958,941,17,4860.58
57325,Membership Drive,2024-01-22,Inactive,Social Media,9691.22,7439,173,30,1089.39
981064,Category Promotion,2024-01-22,New Users,Social Media,7178.46,7112,231,92,1103.41
58459,App Push Notification,2024-01-22,All,App,5500.96,5070,203,88,4098.57
746951,Email Campaign,2024-01-22,All,Email,8226.59,6888,798,66,2490.68
274731,Referral Program,2024-01-22,Inactive,SMS,6179.95,6414,565,83,4303.44
702015,New User Discount,2024-01-21,Premium,Social Media,3164.85,4073,698,44,4239.44
396622,Weekend Special,2024-01-21,New Users,Email,9418.14,5611,901,83,4659.83
424066,Festival Offer,2024-01-21,All,App,6803.4,3230,749,37,2002.95
756332,Flash Sale,2024-01-21,Premium,Social Media,7532.42,1711,853,57,1441.64
799847,Membership Drive,2024-01-21,Inactive,Social Media,8530.4,8518,351,48,4671.6
822582,Category Promotion,2024-01-21,Inactive,SMS,9828.14,7045,623,94,1595.55
841684,App Push Notification,2024-01-21,Premium,App,6688.51,1543,908,16,1729.1
775086,Email Campaign,2024-01-21,Premium,App,3913.31,4183,993,68,3528.84
754300,Referral Program,2024-01-21,Inactive,SMS,3777.19,8576,122,66,2062.71
449822,New User Discount,2024-01-20,Inactive,App,5833.62,3016,649,98,1709.46
312110,Weekend Special,2024-01-20,Inactive,SMS,7884.88,5496,526,99,3221.52
722136,Festival Offer,2024-01-20,Premium,Email,6615.58,2822,925,55,1823.31
844551,Flash Sale,2024-01-20,Premium,Email,3271.21,4808,208,18,4854.56
484254,Membership Drive,2024-01-20,All,App,2753.63,5901,585,74,4356.5
117816,Category Promotion,2024-01-20,Premium,Email,4461.97,5633,876,82,4289.46
175472,App Push Notification,2024-01-20,New Users,SMS,4359.12,2906,596,89,4577.3
610198,Email Campaign,2024-01-20,New Users,App,5883.83,7758,931,53,4293.73
544595,Referral Program,2024-01-20,Inactive,Social Media,9404.79,8117,646,79,1727.52
79110,New User Discount,2024-01-19,All,Email,7297.06,6797,933,82,1481.47
61001,Weekend Special,2024-01-19,All,SMS,8409.55,1823,393,38,2446.83
326662,Festival Offer,2024-01-19,All,Email,6368.59,5456,563,30,4521.5
127093,Flash Sale,2024-01-19,Premium,Email,5928.46,5560,821,20,4933.56
350227,Membership Drive,2024-01-19,Premium,SMS,2248.77,3893,407,42,3110.13
856112,Category Promotion,2024-01-19,Premium,Email,7574.02,3541,203,92,1535.59
894649,App Push Notification,2024-01-19,New Users,App,5993.75,2282,636,42,4331.98
284835,Email Campaign,2024-01-19,New Users,Email,7632.99,8116,784,78,1403.75
71078,Referral Program,2024-01-19,Inactive,Social Media,3322.4,7034,297,38,1826.24
741266,New User Discount,2024-01-18,New Users,SMS,9719.69,6589,160,48,2490.98
250629,Weekend Special,2024-01-18,New Users,SMS,3839.93,4571,829,94,1837.23
238928,Festival Offer,2024-01-18,Inactive,App,8294.33,6696,477,86,2991.02
197296,Flash Sale,2024-01-18,Inactive,Email,5894.97,2875,606,28,3536.31
416285,Membership Drive,2024-01-18,Premium,App,8254.13,8269,212,39,3252.6
501490,Category Promotion,2024-01-18,Inactive,SMS,6464.15,4065,765,38,2928.03
833561,App Push Notification,2024-01-18,All,SMS,3521.31,1452,521,61,1017.16
721672,Email Campaign,2024-01-18,New Users,SMS,5159.67,5960,297,95,3195.01
630017,Referral Program,2024-01-18,Premium,SMS,3149,6879,310,45,4306.27
932966,New User Discount,2024-01-17,All,App,5070.31,7828,830,41,3179.42
854453,Weekend Special,2024-01-17,Premium,Social Media,3129.44,9700,894,84,3820.86
43278,Festival Offer,2024-01-17,Inactive,App,8723.62,8266,805,59,3810.12
765753,Flash Sale,2024-01-17,Premium,App,4148.32,2938,793,13,1616.2
93593,Membership Drive,2024-01-17,All,Social Media,7333.4,2271,303,28,1583.49
951717,Category Promotion,2024-01-17,New Users,App,8547.07,2396,725,25,3537.65
105853,App Push Notification,2024-01-17,All,Email,7372.54,4132,183,59,3234.9
687004,Email Campaign,2024-01-17,All,App,8986.91,7989,719,49,3518.56
242958,Referral Program,2024-01-17,New Users,Email,3182.6,8371,759,73,2316.8
148234,New User Discount,2024-01-16,New Users,SMS,4395.44,2054,550,39,4818.36
222915,Weekend Special,2024-01-16,New Users,SMS,5283.15,6411,720,25,3504.42
88903,Festival Offer,2024-01-16,All,Social Media,2087.52,1951,673,37,2232.42
832031,Flash Sale,2024-01-16,Premium,Email,7561.4,3638,158,14,2944.18
665953,Membership Drive,2024-01-16,Premium,Social Media,3200.42,9972,955,22,3567.81
490812,Category Promotion,2024-01-16,All,Email,9714.45,1918,308,57,3150.05
447080,App Push Notification,2024-01-16,Inactive,SMS,7394.68,5967,320,78,2173.06
143947,Email Campaign,2024-01-16,Inactive,SMS,3449.92,2929,907,65,4402.84
855664,Referral Program,2024-01-16,All,Email,7012.29,7546,128,17,1950.4
206956,New User Discount,2024-01-15,All,App,9745.84,6097,896,34,4494.18
518663,Weekend Special,2024-01-15,Inactive,Email,7750.67,5560,161,34,2575.73
852534,Festival Offer,2024-01-15,Premium,App,4901.26,3810,500,48,2032.86
274268,Flash Sale,2024-01-15,Premium,App,3134.36,7052,783,49,1934.25
886791,Membership Drive,2024-01-15,Premium,Social Media,9354.21,4608,680,23,4207.51
935956,Category Promotion,2024-01-15,New Users,App,6518.24,1197,646,57,3431.85
534114,App Push Notification,2024-01-15,Inactive,SMS,9011.59,5579,637,48,3748.5
226117,Email Campaign,2024-01-15,Premium,Email,2837.99,3658,340,58,1583.43
775591,Referral Program,2024-01-15,Inactive,SMS,7015.18,2277,804,82,1871.36
248007,New User Discount,2024-01-14,Premium,App,5532.55,4452,727,74,2163.57
812711,Weekend Special,2024-01-14,New Users,App,6754.76,8527,629,33,1485.25
861338,Festival Offer,2024-01-14,Premium,Social Media,6022.57,1085,638,48,4352.75
143075,Flash Sale,2024-01-14,All,App,5020.39,3921,251,99,4676.31
267079,Membership Drive,2024-01-14,New Users,Email,9748.57,1147,800,99,4727.2
757376,Category Promotion,2024-01-14,All,App,4416.16,6406,459,52,4317.64
44684,App Push Notification,2024-01-14,Premium,SMS,7139.62,2745,236,84,1456.71
858661,Email Campaign,2024-01-14,New Users,App,9213.32,3348,694,87,4341.3
518410,Referral Program,2024-01-14,All,Social Media,3215.78,1991,967,80,2373.01
76427,New User Discount,2024-01-13,Premium,Email,8880.71,7880,481,100,2961.8
818893,Weekend Special,2024-01-13,New Users,Social Media,8027.68,9192,793,83,2186.96
701915,Festival Offer,2024-01-13,New Users,App,4785.34,8480,852,42,4513.72
614369,Flash Sale,2024-01-13,Inactive,Email,5347.82,1970,719,13,4339.37
272335,Membership Drive,2024-01-13,Inactive,SMS,6726.25,4043,795,31,2511.57
978223,Category Promotion,2024-01-13,Inactive,SMS,6900.92,8307,482,20,2702.15
224613,App Push Notification,2024-01-13,Inactive,Email,3670.38,4425,916,77,4954.62
51032,Email Campaign,2024-01-13,Premium,App,4162.17,6681,764,64,2166.84
128196,Referral Program,2024-01-13,All,SMS,2549.48,3562,670,85,3034.11
44995,New User Discount,2024-01-12,New Users,App,9300.46,8492,555,44,4186.96
294232,Weekend Special,2024-01-12,Inactive,SMS,2626.4,4619,591,61,1647.83
781860,Festival Offer,2024-01-12,Inactive,SMS,5763.29,7724,806,27,2636.78
173686,Flash Sale,2024-01-12,New Users,SMS,6089.65,4450,537,64,4525.12
437253,Membership Drive,2024-01-12,All,SMS,6635.22,2852,691,30,1172.03
948324,Category Promotion,2024-01-12,All,App,2266.26,2897,304,62,4474.2
659873,App Push Notification,2024-01-12,Premium,Email,6033.74,6239,748,31,1932.46
159637,Email Campaign,2024-01-12,New Users,Social Media,2892.64,8523,144,15,1325.84
575395,Referral Program,2024-01-12,All,SMS,6806.45,8578,186,47,3093.53
449505,New User Discount,2024-01-11,New Users,Email,3158.53,3360,755,35,4270.82
619450,Weekend Special,2024-01-11,Premium,App,6006.35,2205,527,68,4274.75
409830,Festival Offer,2024-01-11,All,Social Media,3469.35,8916,261,67,4814.17
162569,Flash Sale,2024-01-11,All,Email,3603.04,1558,727,44,4378.59
220343,Membership Drive,2024-01-11,New Users,Social Media,2976.85,9777,994,81,2607.38
655868,Category Promotion,2024-01-11,New Users,Email,8818.44,4756,670,61,3510.33
834878,App Push Notification,2024-01-11,Inactive,Social Media,6421.91,8843,119,66,3009.34
666226,Email Campaign,2024-01-11,Inactive,SMS,7607.6,8860,652,56,1130.97
122657,Referral Program,2024-01-11,Premium,Email,6117.85,9941,581,23,2706.39
502983,New User Discount,2024-01-10,Premium,SMS,3785.19,7561,705,53,4855.26
523873,Weekend Special,2024-01-10,All,Social Media,9178.13,7517,987,36,1103.93
404103,Festival Offer,2024-01-10,New Users,SMS,7511.57,1581,156,74,1592.22
670150,Flash Sale,2024-01-10,All,Social Media,4563.55,4446,715,79,3601.41
157866,Membership Drive,2024-01-10,New Users,App,2474.8,3538,940,75,2515.83
281799,Category Promotion,2024-01-10,Premium,Email,2359.65,5565,826,50,3425.01
382622,App Push Notification,2024-01-10,Inactive,App,4018.14,3799,124,32,3938.6
81600,Email Campaign,2024-01-10,New Users,SMS,3865.04,1146,912,12,1156.31
984295,Referral Program,2024-01-10,Inactive,App,2316.31,5875,862,93,4067.05
156487,New User Discount,2024-01-09,Inactive,Email,7849.28,7131,875,58,3953.57
11880,Weekend Special,2024-01-09,All,Email,4370.14,3636,928,11,2470.75
688485,Festival Offer,2024-01-09,All,App,4480.57,5281,813,53,4381.33
541350,Flash Sale,2024-01-09,Premium,SMS,3319.63,2203,537,49,4260.69
788073,Membership Drive,2024-01-09,New Users,SMS,9793.61,3206,966,18,1761
575835,Category Promotion,2024-01-09,All,SMS,6182.96,5362,574,62,2139.28
